iter	Logloss
346	0.1270054359
347	0.1268995302
348	0.1267375653
349	0.1264455468
350	0.1262827078
351	0.1260852926
352	0.1259184325
353	0.1257541263
354	0.125698367
355	0.1255098195
356	0.1253387506
357	0.1251392518
358	0.1250453617
359	0.1248855944
360	0.1247679438
361	0.1245915362
362	0.1244891825
363	0.1243513477
364	0.1241762388
365	0.124085834
366	0.1239315745
367	0.1237832463
368	0.1235693664
369	0.1233468326
370	0.1232405817
371	0.1231755186
372	0.1230265769
373	0.1227788251
374	0.1226153118
375	0.1223891642
376	0.1222406017
377	0.1221313778
378	0.1219971647
379	0.1218164342
380	0.121668967
381	0.1214372866
382	0.1212976462
383	0.1211283714
384	0.1208891251
385	0.1207727787
386	0.1206497558
387	0.1206148584
388	0.1204678429
389	0.120350986
390	0.1201749948
391	0.1199382691
392	0.119830046
393	0.1197171264
394	0.119583801
395	0.119445718
396	0.1193381935
397	0.1191906494
398	0.1190847723
399	0.118926528
400	0.1188129263
401	0.1187281367
402	0.1186710053
403	0.1185147118
404	0.1183337542
405	0.1182403466
406	0.1181505052
407	0.1179613232
408	0.1179057648
409	0.1177927305
410	0.1176640173
411	0.1175148793
412	0.1173465094
413	0.1172861102
414	0.1171581065
415	0.1171122564
416	0.1169406438
417	0.116719725
418	0.1166498361
419	0.1165487339
420	0.1164713875
421	0.1163629706
422	0.1162222595
423	0.1161442418
424	0.1160538622
425	0.1159337794
426	0.1158672263
427	0.1157859752
428	0.1156876769
429	0.1156242865
430	0.1155113889
431	0.1154129643
432	0.1153346907
433	0.1152359477
434	0.1150797475
435	0.1149193137
436	0.1147701904
437	0.1146369479
438	0.1146222904
439	0.1144977619
440	0.1144531499
441	0.1142856713
442	0.1142571324
443	0.1141459484
444	0.1140832356
445	0.1139824185
446	0.1138381259
447	0.113770484
448	0.1136791797
449	0.1136045362
450	0.1135317139
451	0.1134456543
452	0.1132830265
453	0.1131722835
454	0.1130542658
455	0.112932967
456	0.1127141007
457	0.1125849419
458	0.1124118406
459	0.1122921537
460	0.1121755275
461	0.1120009509
462	0.1119414813
463	0.1118892558
464	0.1117557905
465	0.1115836518
466	0.1114865376
467	0.1113563847
468	0.1112863982
469	0.1111898932
470	0.1111254854
471	0.1109662692
472	0.1109299457
473	0.1108576962
474	0.1107619966
475	0.1106665105
476	0.1105309164
477	0.110348618
478	0.1102129534
479	0.1100883937
480	0.1099854079
481	0.1098584196
482	0.1096910652
483	0.1095837387
484	0.1094998148
485	0.1094254931
486	0.1093095623
487	0.1090434354
488	0.1089788883
489	0.1088450179
490	0.1087089418
491	0.108436721
492	0.1083596168
493	0.1082198787
494	0.1081517668
495	0.1079860311
496	0.1079188286
497	0.1077824409
498	0.1076649725
499	0.1075754149
500	0.1074478959
501	0.1073071464
502	0.1071698408
503	0.1070912358
504	0.1070139249
505	0.1068823313
506	0.1067235357
507	0.10663929
508	0.1065242466
509	0.1063713624
510	0.106263333
511	0.1061432838
512	0.1059431001
513	0.1057870871
514	0.1056817982
515	0.105641284
516	0.105564211
517	0.1054270796
518	0.1053083264
519	0.1051924568
520	0.1051135339
521	0.1049635216
522	0.1048957185
523	0.1047587923
524	0.1046692496
525	0.1044990751
526	0.1044118855
527	0.1043540679
528	0.1041741813
529	0.1040980278
530	0.103978175
531	0.1038479504
532	0.1037730574
533	0.103703488
534	0.1035625799
535	0.1035002945
536	0.1034203315
537	0.1032139339
538	0.1030481075
539	0.1028552699
540	0.1027910276
541	0.1026465032
542	0.1024839705
543	0.1023273385
544	0.1022474665
545	0.1021421473
546	0.1021188272
547	0.1020476671
548	0.1019557857
549	0.1018116727
550	0.1016646111
551	0.1016072312
552	0.1014776629
553	0.1014618382
554	0.1013957519
555	0.1012960166
556	0.1011535759
557	0.1010745574
558	0.1010452883
559	0.1008960755
560	0.1007274584
561	0.1006374961
562	0.1005747554
563	0.1004215486
564	0.100317133
565	0.1002323332
566	0.1001593101
567	0.09999706427
568	0.09990726117
569	0.09989309003
570	0.09978902366
571	0.09967869396
572	0.09954545501
573	0.0994560438
574	0.09942320318
575	0.09934876395
576	0.09931834265
577	0.09925382718
578	0.09919938086
579	0.09905458461
580	0.09896048282
581	0.09893169453
582	0.09877816504
583	0.09874492978
584	0.09863710347
585	0.09853913879
586	0.09850618221
587	0.09838807906
588	0.09837347221
589	0.09833605179
590	0.09831238416
591	0.09815333387
592	0.09804156124
593	0.09800050753
594	0.09799005507
595	0.09787340901
596	0.09775023521
597	0.09766399602
598	0.09755909726
599	0.09752837288
600	0.09748254429
601	0.09742549779
602	0.09736073195
603	0.09726190584
604	0.09712621625
605	0.09698537405
606	0.09690190938
607	0.09681512549
608	0.09679245584
609	0.09669385111
610	0.09664554089
611	0.09663313679
612	0.09649133402
613	0.09638843822
614	0.09628679004
615	0.09616919017
616	0.09608817009
617	0.09599875574
618	0.09593133847
619	0.09576695579
620	0.09570685076
621	0.09569583489
622	0.09564163906
623	0.09546892599
624	0.09538014234
625	0.09529634595
626	0.09525358667
627	0.09518574827
628	0.09508650805
629	0.09493218593
630	0.0948753776
631	0.09471383495
632	0.09463720249
633	0.09461268562
634	0.09445307403
635	0.09429677582
636	0.09423701219
637	0.09422337238
638	0.0940319614
639	0.0939816184
640	0.09391105977
641	0.09382304898
642	0.09378029949
643	0.09366125889
644	0.09354314865
645	0.09348376274
646	0.0933494858
647	0.09318926383
648	0.09305893555
649	0.09289519419
650	0.09282064146
651	0.09274738216
652	0.09264978048
653	0.09264034606
654	0.09247707428
655	0.09238515519
656	0.09231069762
657	0.09224265907
658	0.0920972685
659	0.09200727408
660	0.09187830161
661	0.0917185862
662	0.09164497663
663	0.09153179002
664	0.09145603479
665	0.09139492377
666	0.09127083186
667	0.09126021386
668	0.09125142035
669	0.09112691567
670	0.0910078843
671	0.09090525905
672	0.09076958223
673	0.09068609666
674	0.09053479694
675	0.09047909036
676	0.09037132672
677	0.09036213707
678	0.09027182859
679	0.09014259336
680	0.09012669439
681	0.09011861822
682	0.0900193176
683	0.08993988328
684	0.08979118307
685	0.08973910774
686	0.08968382802
687	0.08966366815
688	0.08958189354
689	0.08949865963
690	0.08941970054
691	0.08925623815
692	0.0891668572
693	0.08914741629
694	0.08900640374
695	0.08899827424
696	0.08893293197
697	0.08883670262
698	0.0887593476
699	0.08873432601
700	0.08865409056
701	0.08854551351
702	0.08839801489
703	0.08824481605
704	0.08810938838
705	0.08806954262
706	0.08797127778
707	0.08792324426
708	0.08782842218
709	0.0877637677
710	0.08762903796
711	0.08750041031
712	0.08743937955
713	0.08727637301
714	0.08718282305
715	0.08706607603
716	0.08696728549
717	0.08690979224
718	0.0867261612
719	0.08659466824
720	0.08650284312
721	0.08635841261
722	0.08627238181
723	0.08617694952
724	0.08610422454
725	0.0860525738
726	0.08599261475
727	0.08582549076
728	0.0857838007
729	0.08563066685
730	0.08555547421
731	0.0854014593
732	0.08528716927
733	0.08524103643
734	0.08514881281
735	0.08499453464
736	0.08485194962
737	0.08482817669
738	0.08477175103
739	0.08476420495
740	0.08466578857
741	0.08458712799
742	0.0845402967
743	0.0844629849
744	0.0843915996
745	0.08431343824
746	0.08417829855
747	0.0841328639
748	0.08408065925
749	0.0840274044
750	0.08397598835
751	0.08387340408
752	0.08373629122
753	0.08366823902
754	0.08361186306
755	0.08350932934
756	0.08338337747
757	0.08328259178
758	0.08314674569
759	0.08310749677
760	0.08298534262
761	0.08285934863
762	0.08276727907
763	0.08261235267
764	0.08256083081
765	0.08244945138
766	0.08231313297
767	0.08230764622
768	0.08217386998
769	0.08204899957
770	0.08197529086
771	0.0818237233
772	0.08178213673
773	0.08167933667
774	0.08154736811
775	0.08149234761
776	0.08136001191
777	0.08128331335
778	0.08118036397
779	0.08110890443
780	0.08104010596
781	0.08099559392
782	0.08086432372
783	0.0807959538
784	0.08069054214
785	0.08061503028
786	0.08045742332
787	0.08033772869
788	0.0802692271
789	0.08021368592
790	0.08016272039
791	0.08008005575
792	0.08007501352
793	0.07998647136
794	0.07988830987
795	0.07977198417
796	0.07970125398
797	0.07956932799
798	0.07954832986
799	0.07944329546
800	0.07931788374
801	0.07916721957
802	0.07916159612
803	0.07906360426
804	0.07893928119
805	0.07885959293
806	0.07868803529
807	0.07855650148
808	0.07845137605
809	0.07832560881
810	0.07819745176
811	0.07812512769
812	0.07802780088
813	0.07802263596
814	0.07795631574
815	0.07784535526
816	0.07778798917
817	0.07768976463
818	0.0776119298
819	0.07760601929
820	0.07754166562
821	0.07748374914
822	0.07739051005
823	0.07736521951
824	0.07724040004
825	0.0771778533
826	0.07705819092
827	0.07693307391
828	0.07681062154
829	0.07667681262
830	0.07659548557
831	0.07647252372
832	0.07632542336
833	0.07632085598
834	0.07620513485
835	0.07612815889
836	0.07608893165
837	0.07595402132
838	0.07592389921
839	0.07585617191
840	0.07573738294
841	0.07568697341
842	0.0756360986
843	0.07557702881
844	0.07546749422
845	0.07534242918
846	0.07521004953
847	0.07512625182
848	0.07507330934
849	0.07496116244
850	0.07487597162
851	0.07484112729
852	0.07479952472
853	0.0746763762
854	0.07462054712
855	0.07456062858
856	0.07452175605
857	0.07450893212
858	0.07436914033
859	0.074200426
860	0.07406938889
861	0.07399399993
862	0.07392077082
863	0.07382722485
864	0.0737174108
865	0.07361286659
866	0.07356188769
867	0.07352212599
868	0.07342070581
869	0.07336900388
870	0.07332198933
871	0.07322987526
872	0.07312401972
873	0.07308162759
874	0.07301527559
875	0.0729380678
876	0.07287545137
877	0.07280542846
878	0.07275580621
879	0.07266170518
880	0.07257438487
881	0.07254607431
882	0.07242955013
883	0.07240358359
884	0.07232502966
885	0.07227657118
886	0.07223710634
887	0.07217807733
888	0.0720785921
889	0.07199222592
890	0.07188049414
891	0.07183918182
892	0.07174025737
893	0.07163573598
894	0.07157080237
895	0.0714346059
896	0.07132248098
897	0.07124153684
898	0.07119159874
899	0.07116563884
900	0.07105429796
901	0.07093960698
902	0.07080893249
903	0.07073608212
904	0.07062840821
905	0.07056350525
906	0.07048385917
907	0.07040203373
908	0.07035581416
909	0.07025847272
910	0.07021253807
911	0.07016813942
912	0.07010994281
913	0.07001927264
914	0.06992317472
915	0.06983920469
916	0.06974399501
917	0.06969718828
918	0.06959954879
919	0.06956391062
920	0.06944881336
921	0.06941643986
922	0.06938738605
923	0.06934261498
924	0.0692242207
925	0.0691505256
926	0.06900396163
927	0.06891370998
928	0.0687974614
929	0.06875580727
930	0.06864840765
931	0.0686230735
932	0.06854318483
933	0.06850786596
934	0.06841466428
935	0.06831748874
936	0.06828682392
937	0.0682754935
938	0.06819543361
939	0.06815423202
940	0.06806091506
941	0.06795440496
942	0.06787176698
943	0.067804764
944	0.0677178812
945	0.06765672784
946	0.0676481747
947	0.06758867514
948	0.06749305258
949	0.06743911786
950	0.06729929152
951	0.06722615669
952	0.06716660637
953	0.0670852046
954	0.0670063881
955	0.06700262764
956	0.06690800091
957	0.06679172169
958	0.0667206105
959	0.06668276419
960	0.06659787308
961	0.06650309757
962	0.06641030631
963	0.06637032968
964	0.06630091562
965	0.06622685697
966	0.06615100644
967	0.06606325953
968	0.06595785742
969	0.06591347616
970	0.06583682519
971	0.06580461956
972	0.06572544182
973	0.06566746446
974	0.06557100279
975	0.06546673289
976	0.0654350716
977	0.06539845009
978	0.06528799511
979	0.06525422009
980	0.06515538548
981	0.06510927609
982	0.06502814707
983	0.06491987914
984	0.06489455322
985	0.06481548988
986	0.06479948949
987	0.06477721837
988	0.06469991899
989	0.06463128699
990	0.06459424139
991	0.06452204212
992	0.06444689034
993	0.06438885913
994	0.06430013598
995	0.06420191588
996	0.06408318423
997	0.06404854889
998	0.06395930464
999	0.06388590831
